TimeStamp,P1AK,P2AK,P3AK,P41AK,P42AK,P5AK,P61AK,P62AK,P63AK,P7AK,P8AK
2020-05-09 10:00:00,138.0,86.0,21.0,27.0,132.0,100.0,39.0,46.0,82.0,71.0,58.0
2020-05-09 11:00:00,171.0,94.0,23.0,62.0,135.0,148.0,63.0,93.0,96.0,112.0,81.0
2020-05-09 12:00:00,211.0,94.0,19.0,77.0,142.0,156.0,63.0,95.0,82.0,126.0,76.0
2020-05-09 13:00:00,211.0,97.0,17.0,81.0,137.0,123.0,61.0,78.0,78.0,45.0,53.0
2020-05-09 14:00:00,203.0,91.0,15.0,76.0,130.0,112.0,65.0,76.0,77.0,112.0,36.0
2020-05-09 15:00:00,182.0,81.0,14.0,80.0,130.0,110.0,73.0,83.0,72.0,119.0,32.0
2020-05-09 16:00:00,172.0,78.0,14.0,72.0,123.0,108.0,72.0,83.0,66.0,112.0,27.0
2020-05-09 17:00:00,141.0,69.0,14.0,51.0,107.0,84.0,62.0,53.0,65.0,91.0,13.0
2020-05-09 18:00:00,114.0,62.0,11.0,38.0,111.0,44.0,37.0,28.0,54.0,59.0,5.0
2020-05-09 19:00:00,86.0,59.0,11.0,26.0,105.0,24.0,19.0,18.0,48.0,32.0,3.0
2020-05-09 20:00:00,78.0,53.0,11.0,9.0,108.0,19.0,5.0,17.0,50.0,20.0,1.0
2020-05-09 21:00:00,74.0,49.0,10.0,7.0,109.0,18.0,6.0,13.0,53.0,23.0,1.0
2020-05-09 22:00:00,71.0,48.0,10.0,4.0,105.0,17.0,8.0,12.0,54.0,18.0,1.0
2020-05-09 23:00:00,70.0,46.0,10.0,3.0,107.0,17.0,9.0,10.0,57.0,18.0,1.0
2020-05-10 00:00:00,75.0,46.0,10.0,5.0,110.0,17.0,7.0,11.0,57.0,18.0,1.0
2020-05-10 01:00:00,75.0,45.0,10.0,1.0,104.0,17.0,6.0,11.0,58.0,18.0,1.0
2020-05-10 02:00:00,74.0,45.0,10.0,0.0,106.0,17.0,7.0,9.0,58.0,18.0,1.0
2020-05-10 03:00:00,74.0,45.0,10.0,0.0,105.0,17.0,6.0,9.0,57.0,18.0,1.0
2020-05-10 04:00:00,74.0,45.0,10.0,0.0,105.0,17.0,6.0,9.0,56.0,18.0,1.0
2020-05-10 05:00:00,74.0,45.0,10.0,0.0,106.0,17.0,6.0,9.0,56.0,18.0,1.0
2020-05-10 06:00:00,74.0,50.0,10.0,0.0,109.0,17.0,6.0,9.0,56.0,18.0,1.0
2020-05-10 07:00:00,73.0,50.0,10.0,0.0,110.0,17.0,8.0,9.0,56.0,18.0,1.0
2020-05-10 08:00:00,73.0,50.0,10.0,1.0,112.0,17.0,10.0,11.0,56.0,19.0,1.0
2020-05-10 09:00:00,72.0,51.0,10.0,1.0,116.0,17.0,14.0,12.0,56.0,19.0,1.0
2020-05-10 10:00:00,71.0,51.0,10.0,8.0,116.0,17.0,13.0,14.0,54.0,19.0,1.0
2020-05-10 11:00:00,67.0,51.0,10.0,9.0,117.0,19.0,25.0,10.0,56.0,19.0,1.0
2020-05-10 12:00:00,63.0,52.0,10.0,16.0,114.0,17.0,29.0,10.0,49.0,20.0,1.0
2020-05-10 13:00:00,63.0,52.0,10.0,15.0,108.0,17.0,21.0,11.0,52.0,51.0,1.0
2020-05-10 14:00:00,65.0,49.0,10.0,26.0,110.0,19.0,20.0,14.0,54.0,50.0,1.0
2020-05-10 15:00:00,63.0,44.0,10.0,40.0,106.0,18.0,25.0,9.0,59.0,50.0,1.0
2020-05-10 16:00:00,62.0,46.0,9.0,47.0,110.0,20.0,36.0,18.0,52.0,50.0,1.0
2020-05-10 17:00:00,63.0,48.0,10.0,34.0,103.0,20.0,29.0,14.0,52.0,52.0,1.0
2020-05-10 18:00:00,62.0,47.0,10.0,9.0,105.0,21.0,18.0,11.0,53.0,51.0,1.0
2020-05-10 19:00:00,64.0,47.0,11.0,8.0,121.0,19.0,20.0,5.0,56.0,50.0,1.0
2020-05-10 20:00:00,70.0,47.0,11.0,0.0,131.0,18.0,15.0,3.0,58.0,50.0,1.0
2020-05-10 21:00:00,70.0,47.0,11.0,0.0,133.0,18.0,15.0,4.0,63.0,50.0,1.0
2020-05-10 22:00:00,70.0,49.0,11.0,0.0,133.0,17.0,12.0,4.0,61.0,50.0,1.0
2020-05-10 23:00:00,73.0,48.0,11.0,2.0,132.0,17.0,10.0,5.0,65.0,49.0,1.0
2020-05-11 00:00:00,74.0,48.0,11.0,1.0,129.0,17.0,7.0,5.0,66.0,49.0,1.0
2020-05-11 01:00:00,75.0,48.0,11.0,1.0,130.0,17.0,7.0,4.0,66.0,49.0,1.0
2020-05-11 02:00:00,75.0,48.0,11.0,0.0,131.0,17.0,7.0,4.0,65.0,49.0,1.0
2020-05-11 03:00:00,75.0,48.0,11.0,0.0,130.0,17.0,7.0,4.0,65.0,49.0,1.0
2020-05-11 04:00:00,75.0,48.0,11.0,0.0,130.0,17.0,8.0,4.0,64.0,49.0,1.0
2020-05-11 05:00:00,74.0,48.0,11.0,0.0,129.0,17.0,7.0,5.0,65.0,49.0,1.0
2020-05-11 06:00:00,78.0,55.0,12.0,1.0,129.0,17.0,7.0,4.0,61.0,53.0,1.0
2020-05-11 07:00:00,93.0,76.0,13.0,6.0,132.0,19.0,12.0,7.0,62.0,68.0,3.0
2020-05-11 08:00:00,,,,,,,,,,,
2020-05-11 09:00:00,,,,,,,,,,,
2020-05-11 10:00:00,,,,,,,,,,,
2020-05-11 11:00:00,,,,,,,,,,,
2020-05-11 12:00:00,,,,,,,,,,,
2020-05-11 13:00:00,,,,,,,,,,,
2020-05-11 14:00:00,,,,,,,,,,,
2020-05-11 15:00:00,,,,,,,,,,,
2020-05-11 16:00:00,,,,,,,,,,,
2020-05-11 17:00:00,,,,,,,,,,,
2020-05-11 18:00:00,,,,,,,,,,,
2020-05-11 19:00:00,,,,,,,,,,,
2020-05-11 20:00:00,,,,,,,,,,,
2020-05-11 21:00:00,,,,,,,,,,,
2020-05-11 22:00:00,,,,,,,,,,,
2020-05-11 23:00:00,,,,,,,,,,,
2020-05-12 00:00:00,,,,,,,,,,,
2020-05-12 01:00:00,,,,,,,,,,,
2020-05-12 02:00:00,,,,,,,,,,,
2020-05-12 03:00:00,,,,,,,,,,,
2020-05-12 04:00:00,,,,,,,,,,,
2020-05-12 05:00:00,,,,,,,,,,,
2020-05-12 06:00:00,,,,,,,,,,,
2020-05-12 07:00:00,,,,,,,,,,,
2020-05-12 08:00:00,,,,,,,,,,,
2020-05-12 09:00:00,,,,,,,,,,,
2020-05-12 10:00:00,,,,,,,,,,,
2020-05-12 11:00:00,,,,,,,,,,,
2020-05-12 12:00:00,,,,,,,,,,,
2020-05-12 13:00:00,,,,,,,,,,,
2020-05-12 14:00:00,,,,,,,,,,,
2020-05-12 15:00:00,,,,,,,,,,,
2020-05-12 16:00:00,,,,,,,,,,,
2020-05-12 17:00:00,,,,,,,,,,,
2020-05-12 18:00:00,,,,,,,,,,,
2020-05-12 19:00:00,,,,,,,,,,,
2020-05-12 20:00:00,,,,,,,,,,,
2020-05-12 21:00:00,,,,,,,,,,,
2020-05-12 22:00:00,,,,,,,,,,,
2020-05-12 23:00:00,,,,,,,,,,,
2020-05-13 00:00:00,,,,,,,,,,,
2020-05-13 01:00:00,,,,,,,,,,,
2020-05-13 02:00:00,,,,,,,,,,,
2020-05-13 03:00:00,,,,,,,,,,,
2020-05-13 04:00:00,,,,,,,,,,,
2020-05-13 05:00:00,,,,,,,,,,,
2020-05-13 06:00:00,,,,,,,,,,,
2020-05-13 07:00:00,,,,,,,,,,,
2020-05-13 08:00:00,,,,,,,,,,,
2020-05-13 09:00:00,,,,,,,,,,,
2020-05-13 10:00:00,,,,,,,,,,,
2020-05-13 11:00:00,,,,,,,,,,,
2020-05-13 12:00:00,,,,,,,,,,,
2020-05-13 13:00:00,,,,,,,,,,,
2020-05-13 14:00:00,,,,,,,,,,,
2020-05-13 15:00:00,,,,,,,,,,,
2020-05-13 16:00:00,,,,,,,,,,,
2020-05-13 17:00:00,,,,,,,,,,,
2020-05-13 18:00:00,,,,,,,,,,,
2020-05-13 19:00:00,,,,,,,,,,,
2020-05-13 20:00:00,,,,,,,,,,,
2020-05-13 21:00:00,,,,,,,,,,,
2020-05-13 22:00:00,,,,,,,,,,,
2020-05-13 23:00:00,,,,,,,,,,,
2020-05-14 00:00:00,,,,,,,,,,,
2020-05-14 01:00:00,,,,,,,,,,,
2020-05-14 02:00:00,,,,,,,,,,,
2020-05-14 03:00:00,,,,,,,,,,,
2020-05-14 04:00:00,,,,,,,,,,,
2020-05-14 05:00:00,,,,,,,,,,,
2020-05-14 06:00:00,,,,,,,,,,,
2020-05-14 07:00:00,,,,,,,,,,,
2020-05-14 08:00:00,,,,,,,,,,,
2020-05-14 09:00:00,,,,,,,,,,,
2020-05-14 10:00:00,,,,,,,,,,,
2020-05-14 11:00:00,,,,,,,,,,,
2020-05-14 12:00:00,,,,,,,,,,,
2020-05-14 13:00:00,,,,,,,,,,,
2020-05-14 14:00:00,,,,,,,,,,,
2020-05-14 15:00:00,,,,,,,,,,,
2020-05-14 16:00:00,,,,,,,,,,,
2020-05-14 17:00:00,,,,,,,,,,,
2020-05-14 18:00:00,,,,,,,,,,,
2020-05-14 19:00:00,,,,,,,,,,,
2020-05-14 20:00:00,,,,,,,,,,,
2020-05-14 21:00:00,,,,,,,,,,,
2020-05-14 22:00:00,,,,,,,,,,,
2020-05-14 23:00:00,,,,,,,,,,,
2020-05-15 00:00:00,,,,,,,,,,,
2020-05-15 01:00:00,,,,,,,,,,,
2020-05-15 02:00:00,,,,,,,,,,,
2020-05-15 03:00:00,,,,,,,,,,,
2020-05-15 04:00:00,,,,,,,,,,,
2020-05-15 05:00:00,,,,,,,,,,,
2020-05-15 06:00:00,,,,,,,,,,,
2020-05-15 07:00:00,,,,,,,,,,,
2020-05-15 08:00:00,,,,,,,,,,,
2020-05-15 09:00:00,,,,,,,,,,,
2020-05-15 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 14:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 15:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 16:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 17:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 18:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 19:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 20:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 21:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 22:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-15 23:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 00:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 01:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 02:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 03:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 04:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 05:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 06:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 07:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 08:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 09:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 14:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 15:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 16:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 17:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 18:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 19:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 20:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 21:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 22:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-16 23:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 00:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 01:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 02:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 03:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 04:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 05:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 06:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 07:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 08:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 09:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 14:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 15:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 16:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 17:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 18:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 19:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 20:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 21:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 22:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-17 23:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 00:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 01:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 02:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 03:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 04:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 05:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 06:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 07:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 08:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 09:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 14:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 15:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 16:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 17:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 18:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 19:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 20:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 21:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 22:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-18 23:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 00:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 01:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 02:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 03:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 04:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 05:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 06:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 07:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 08:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 09:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 14:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 15:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 16:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 17:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 18:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 19:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 20:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 21:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 22:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-19 23:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 00:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 01:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 02:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 03:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 04:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 05:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 06:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 07:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 08:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 09:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 10:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 11:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 12:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 13:00:00,93.0,76.0,13.0,6.0,131.0,19.0,12.0,7.0,62.0,69.0,4.0
2020-05-20 14:00:00,408.0,76.0,13.0,6.0,131.0,191.0,62.0,84.0,81.0,161.0,55.0
2020-05-20 15:00:00,368.0,76.0,61.0,92.0,137.0,190.0,71.0,92.0,85.0,157.0,52.0
2020-05-20 16:00:00,360.0,76.0,55.0,77.0,127.0,181.0,83.0,109.0,96.0,136.0,48.0
2020-05-20 17:00:00,329.0,76.0,51.0,55.0,119.0,167.0,69.0,93.0,91.0,108.0,50.0
2020-05-20 18:00:00,212.0,96.0,15.0,38.0,107.0,126.0,64.0,69.0,75.0,105.0,27.0
2020-05-20 19:00:00,115.0,72.0,13.0,57.0,112.0,69.0,34.0,38.0,68.0,51.0,17.0
2020-05-20 20:00:00,77.0,64.0,12.0,49.0,119.0,46.0,22.0,22.0,65.0,22.0,9.0
2020-05-20 21:00:00,65.0,52.0,11.0,45.0,115.0,48.0,17.0,26.0,66.0,15.0,7.0
2020-05-20 22:00:00,64.0,38.0,11.0,35.0,113.0,39.0,16.0,24.0,68.0,15.0,7.0
2020-05-20 23:00:00,62.0,33.0,11.0,23.0,107.0,36.0,19.0,20.0,70.0,15.0,5.0
2020-05-21 00:00:00,63.0,32.0,11.0,,101.0,31.0,16.0,12.0,71.0,14.0,4.0
2020-05-21 01:00:00,64.0,31.0,11.0,16.0,103.0,31.0,16.0,9.0,70.0,14.0,4.0
2020-05-21 02:00:00,64.0,31.0,11.0,14.0,101.0,30.0,12.0,9.0,68.0,14.0,3.0
2020-05-21 03:00:00,64.0,31.0,11.0,14.0,103.0,30.0,12.0,9.0,68.0,14.0,3.0
2020-05-21 04:00:00,64.0,31.0,11.0,14.0,103.0,30.0,12.0,9.0,68.0,14.0,3.0
2020-05-21 05:00:00,64.0,31.0,11.0,14.0,102.0,30.0,11.0,9.0,68.0,14.0,3.0
2020-05-21 06:00:00,64.0,37.0,11.0,14.0,102.0,30.0,12.0,10.0,70.0,14.0,3.0
2020-05-21 07:00:00,63.0,37.0,11.0,15.0,102.0,30.0,12.0,10.0,68.0,15.0,3.0
2020-05-21 08:00:00,63.0,37.0,11.0,15.0,103.0,31.0,14.0,9.0,68.0,15.0,3.0
2020-05-21 09:00:00,61.0,37.0,11.0,19.0,102.0,32.0,17.0,13.0,70.0,15.0,3.0
2020-05-21 10:00:00,59.0,38.0,10.0,27.0,102.0,37.0,17.0,15.0,71.0,15.0,3.0
2020-05-21 11:00:00,55.0,39.0,10.0,49.0,111.0,38.0,18.0,22.0,71.0,17.0,3.0
2020-05-21 12:00:00,55.0,40.0,10.0,67.0,112.0,43.0,20.0,20.0,72.0,18.0,3.0
2020-05-21 13:00:00,53.0,43.0,10.0,73.0,114.0,45.0,22.0,20.0,68.0,50.0,3.0
2020-05-21 14:00:00,51.0,37.0,9.0,89.0,114.0,52.0,34.0,28.0,65.0,50.0,3.0
2020-05-21 15:00:00,51.0,34.0,9.0,103.0,118.0,47.0,43.0,37.0,71.0,58.0,3.0
2020-05-21 16:00:00,50.0,32.0,9.0,100.0,109.0,50.0,44.0,41.0,77.0,53.0,3.0
2020-05-21 17:00:00,50.0,34.0,9.0,88.0,107.0,41.0,30.0,33.0,72.0,48.0,3.0
2020-05-21 18:00:00,52.0,34.0,9.0,104.0,113.0,40.0,36.0,27.0,65.0,46.0,3.0
2020-05-21 19:00:00,54.0,34.0,9.0,87.0,115.0,38.0,35.0,26.0,65.0,46.0,3.0
2020-05-21 20:00:00,55.0,35.0,10.0,66.0,119.0,35.0,18.0,23.0,65.0,48.0,3.0
2020-05-21 21:00:00,57.0,33.0,10.0,36.0,113.0,33.0,14.0,19.0,63.0,44.0,3.0
2020-05-21 22:00:00,59.0,32.0,10.0,17.0,105.0,31.0,8.0,15.0,64.0,41.0,3.0
